"new","kotlin.TypeCastException",4
"new","kotlinbenchmarks.idiom.fasta.fastaktidiom$Buffer",3
"new","java.util.concurrent.ArrayBlockingQueue",2
"new","java.util.concurrent.atomic.AtomicInteger",2
"new","kotlinbenchmarks.idiom.fasta.fastaktidiom$AluBuffer",2
"new","java.lang.StringBuilder",1
"new","kotlinbenchmarks.idiom.fasta.fastaktidiom",1
"new","kotlinbenchmarks.idiom.fasta.fastaktidiom$NucleotideSelector",1
"newarray","byte",4
"newarray","double",2
"newarray","float",2
"anewarray","kotlinbenchmarks.idiom.fasta.fastaktidiom$NucleotideSelector",1
