13:34:25.904 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
13:34:25.931 [main] ERROR o.a.jitwatch.loader.BytecodeLoader - could not parse bytecode: '}'
"invokevirtual","java.lang.StringBuilder.append(java.lang.String)",7
"invokevirtual","java.lang.StringBuilder.append(int)",6
"invokevirtual","kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode.itemCheck()",5
"invokevirtual","java.io.PrintStream.println(java.lang.Object)",3
"invokevirtual","java.lang.StringBuilder.toString()",3
"invokevirtual","java.lang.Runtime.availableProcessors()",1
"invokespecial","kotlinbenchmarks.conv.binarytrees.binarytreesktconv.bottomUpTree(int)",5
"invokespecial","java.lang.Object.<init>()",3
"invokespecial","java.lang.StringBuilder.<init>()",3
"invokespecial","kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode.<init>(kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode,kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode)",2
"invokespecial","kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode.<init>(kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode,kotlinbenchmarks.conv.binarytrees.binarytreesktconv$TreeNode,int,kotlin.jvm.internal.DefaultConstructorMarker)",2
"invokespecial","kotlinbenchmarks.conv.binarytrees.binarytreesktconv$execute$1.<init>(int,int,java.lang.String[])",1
"invokespecial","kotlinbenchmarks.conv.binarytrees.binarytreesktconv.<init>()",1
"invokestatic","kotlin.jvm.internal.Intrinsics.checkParameterIsNotNull(java.lang.Object,java.lang.String)",2
"invokestatic","kotlinbenchmarks.conv.binarytrees.binarytreesktconv.access$getMIN_DEPTH$p(kotlinbenchmarks.conv.binarytrees.binarytreesktconv)",2
"invokestatic","java.lang.Integer.parseInt(java.lang.String)",1
"invokestatic","java.lang.Runtime.getRuntime()",1
"invokestatic","java.lang.String.valueOf(int)",1
"invokestatic","java.util.concurrent.Executors.newFixedThreadPool(int)",1
"invokestatic","kotlin.jvm.internal.Intrinsics.throwNpe()",1
"invokestatic","kotlinbenchmarks.conv.binarytrees.binarytreesktconv.access$bottomUpTree(kotlinbenchmarks.conv.binarytrees.binarytreesktconv,int)",1
"invokestatic","kotlinbenchmarks.conv.binarytrees.binarytreesktconv.execute(java.lang.String[])",1
"invokeinterface","java.util.concurrent.ExecutorService.awaitTermination(long,java.util.concurrent.TimeUnit)",1
"invokeinterface","java.util.concurrent.ExecutorService.execute(java.lang.Runnable)",1
"invokeinterface","java.util.concurrent.ExecutorService.shutdown()",1
